Unnamed: 0,b_b_mm,h_b_mm,As_d,As_n,L_kr_m,q_ts_m,def,target
188860,470,460,12,3,2.4,0.78,0.087,1
188872,485,400,20,1,5.7,0.78,0.632,1
188877,470,540,16,1,3.0,2.28,0.565,1
188884,440,365,12,3,2.1,1.07,0.117,1
188893,390,570,14,1,3.6,1.08,0.472,1
188914,315,565,20,3,3.9,0.83,0.077,1
188919,490,535,16,2,5.1,1.25,0.457,1
188922,330,510,18,2,2.7,0.56,0.049,1
188929,385,420,18,1,1.7999999999999998,1.0,0.094,1
188932,460,460,14,1,3.3,2.15,0.989,1
188936,230,545,16,3,4.2,1.37,0.235,1
188943,265,515,20,1,4.2,1.8,0.61,1
188947,325,570,20,1,1.2,1.25,0.031,1
188948,400,515,20,3,3.0,0.52,0.031,1
188950,400,505,20,2,5.7,0.6,0.194,1
188961,385,375,14,3,2.1,0.79,0.063,1
188966,250,485,16,2,5.7,1.83,0.955,1
188976,160,560,18,1,1.5,0.64,0.031,1
188985,375,425,12,1,1.7999999999999998,1.25,0.251,1
188988,245,385,14,1,2.4,0.67,0.199,1
188997,390,570,20,1,4.5,1.35,0.465,1
188998,360,480,18,3,3.6,1.67,0.19,1
189003,245,510,14,1,1.5,2.35,0.202,1
189018,255,530,16,2,3.3,1.89,0.299,1
189020,355,550,18,1,5.4,1.34,0.845,1
189027,355,355,14,2,3.6,2.2,0.814,1
189028,305,565,16,2,4.5,0.96,0.262,1
189035,450,455,14,3,2.7,1.65,0.176,1
189039,435,465,18,2,2.4,1.09,0.083,1
189040,245,455,18,2,5.7,0.88,0.399,1
189043,325,440,16,2,0.8999999999999999,0.66,0.009,1
189046,250,560,16,3,4.8,1.5,0.323,1
189062,200,480,18,1,4.2,0.54,0.243,1
189063,175,555,16,3,1.7999999999999998,1.17,0.037,1
189064,345,385,18,3,3.3,1.81,0.224,1
189066,265,360,12,2,3.6,1.23,0.604,1
189072,390,595,12,3,4.8,0.81,0.275,1
189075,185,400,18,1,1.5,1.4,0.099,1
189086,360,585,18,1,1.5,1.41,0.064,1
189088,470,370,14,2,1.5,1.53,0.093,1
189095,305,465,20,1,2.7,1.69,0.264,1
189096,270,400,20,3,5.4,0.69,0.19,1
189099,240,460,18,3,3.0,2.16,0.186,1
189115,435,490,18,2,2.7,1.09,0.099,1
189128,470,365,18,3,4.2,1.44,0.299,1
189129,425,435,16,2,4.8,0.92,0.375,1
189130,420,450,12,3,1.7999999999999998,2.18,0.14,1
189133,265,565,20,2,2.7,2.17,0.142,1
189144,485,395,20,3,4.5,2.16,0.39,1
189148,425,545,14,1,2.4,1.85,0.376,1
189150,175,425,14,2,5.7,0.64,0.504,1
189155,380,390,12,3,3.9,1.07,0.377,1
189175,140,445,12,2,3.9,2.03,0.956,1
189179,185,455,16,1,1.7999999999999998,0.56,0.061,1
189180,285,405,12,3,1.5,1.52,0.077,1
189199,355,570,16,1,2.1,0.87,0.1,1
189204,330,500,20,1,2.4,1.57,0.178,1
189223,235,590,16,2,2.7,1.91,0.181,1
189227,355,545,12,2,5.4,0.75,0.527,1
189231,490,445,16,2,3.9,2.04,0.533,1
189234,340,385,16,2,3.3,1.34,0.298,1
189239,360,445,18,3,1.2,0.6,0.008,1
189252,290,360,12,3,2.4,0.96,0.142,1
189265,220,390,18,1,3.6,1.62,0.673,1
189268,465,540,12,3,1.7999999999999998,2.35,0.124,1
189271,370,415,16,2,0.8999999999999999,0.77,0.012,1
189275,370,460,14,2,1.2,1.68,0.052,1
189277,390,530,18,2,2.1,0.56,0.028,1
189309,290,495,14,2,4.5,1.14,0.462,1
189313,155,415,14,1,1.7999999999999998,0.71,0.111,1
189314,360,390,20,3,5.1,2.46,0.597,1
189315,160,380,14,2,1.7999999999999998,0.75,0.067,1
189317,175,440,20,2,3.0,0.71,0.081,1
189321,420,550,16,1,4.5,1.12,0.613,1
189324,460,565,12,3,5.4,0.98,0.443,1
189329,290,355,20,3,4.5,1.57,0.344,1
189331,395,435,16,1,5.1,0.8,0.724,1
189333,435,405,12,2,3.6,2.28,0.972,1
189342,300,355,18,3,4.8,0.6,0.176,1
189351,230,555,12,2,2.4,0.55,0.076,1
189355,395,440,18,3,1.7999999999999998,0.61,0.019,1
189356,470,475,20,3,6.0,2.02,0.524,1
189368,165,535,20,1,3.6,1.82,0.444,1
189369,235,515,16,1,4.8,1.13,0.764,1
189372,315,380,12,1,2.4,0.75,0.302,1
189376,400,570,14,1,4.2,0.84,0.5,1
189382,225,520,16,3,5.7,1.84,0.613,1
189384,435,395,14,1,4.8,0.56,0.641,1
189388,190,415,14,1,3.3,1.08,0.564,1
189394,480,560,16,2,5.1,1.69,0.589,1
189395,220,505,14,3,4.8,2.47,0.768,1
189400,270,490,16,3,5.1,0.84,0.236,1
189405,290,390,12,3,2.4,1.42,0.192,1
189408,405,380,12,1,2.4,1.03,0.414,1
189422,140,460,14,3,2.1,2.03,0.14,1
189423,490,450,20,3,4.5,1.13,0.175,1
189425,465,575,20,2,3.0,2.11,0.162,1
189428,390,485,16,2,4.5,0.52,0.166,1
189432,270,445,16,3,3.0,1.08,0.117,1
189436,455,470,16,3,0.8999999999999999,0.6,0.005,1
189450,460,410,16,2,2.4,2.29,0.248,1
189452,455,365,12,2,3.3,1.01,0.404,1
189460,400,355,16,1,2.1,1.1,0.21,1
189468,490,565,16,3,5.1,2.42,0.563,1
189472,320,365,12,3,1.7999999999999998,1.41,0.115,1
189476,335,530,20,1,2.1,0.86,0.07,1
189477,310,525,20,2,5.4,2.18,0.614,1
189488,205,465,20,1,1.7999999999999998,0.95,0.067,1
189495,495,510,14,3,2.7,2.25,0.211,1
189501,190,430,14,1,3.3,0.88,0.442,1
189502,480,395,18,2,5.4,0.72,0.33,1
189514,455,545,16,2,4.2,1.45,0.353,1
189515,275,525,14,2,3.6,2.31,0.563,1
189525,415,360,20,2,1.7999999999999998,0.56,0.027,1
189538,320,405,18,3,5.7,1.43,0.502,1
189539,340,365,14,2,0.8999999999999999,2.4,0.054,1
189553,305,565,18,2,5.1,2.35,0.66,1
189556,150,575,16,3,2.7,1.07,0.074,1
189566,225,490,16,1,2.1,1.54,0.211,1
189569,315,370,12,2,3.6,0.58,0.275,1
189574,215,415,12,3,4.5,1.88,0.848,1
189578,430,510,12,2,4.2,0.66,0.3,1
189579,315,495,18,3,5.7,0.52,0.145,1
189598,320,590,20,1,2.1,1.69,0.123,1
189603,275,540,16,3,1.2,1.77,0.025,1
189614,285,515,16,1,0.8999999999999999,0.95,0.022,1
189618,455,600,20,3,4.5,0.56,0.063,1
189620,245,520,18,2,2.7,0.55,0.048,1
189626,255,365,20,3,5.1,1.36,0.379,1
189627,185,375,18,1,1.7999999999999998,0.64,0.07,1
189629,435,505,16,2,5.7,1.26,0.615,1
189636,160,530,14,1,3.6,1.06,0.509,1
189638,485,565,18,1,3.0,1.95,0.367,1
189646,355,585,14,2,5.4,1.35,0.655,1
189652,195,405,18,3,3.3,1.88,0.237,1
189664,230,450,14,1,3.9,0.92,0.612,1
189669,190,465,18,2,5.7,0.95,0.43,1
189670,315,470,12,3,3.0,2.44,0.419,1
189673,230,590,14,1,1.2,1.1,0.052,1
189674,360,575,20,3,6.0,2.42,0.515,1
189678,350,580,16,2,1.7999999999999998,1.13,0.048,1
189682,155,365,18,3,5.1,1.66,0.604,1
189685,355,400,18,1,5.7,0.65,0.646,1
189686,435,405,16,3,3.3,1.42,0.201,1
189692,375,560,18,2,2.7,0.66,0.052,1
189701,315,430,12,3,4.8,1.8,0.871,1
189706,495,570,14,3,3.3,1.97,0.245,1
189715,345,440,16,2,4.5,0.67,0.239,1
189717,230,465,16,3,1.7999999999999998,2.19,0.083,1
189723,155,435,12,2,3.9,1.28,0.614,1
189737,145,515,12,1,3.0,0.9,0.416,1
189742,400,570,14,1,2.1,2.07,0.308,1
189743,255,460,12,3,3.3,0.53,0.114,1
189745,250,550,12,2,1.5,0.68,0.037,1
189752,500,425,20,1,4.8,0.65,0.349,1
189753,465,400,18,2,4.8,1.29,0.462,1
189759,440,530,12,3,2.1,1.17,0.086,1
189760,455,525,16,2,1.7999999999999998,2.22,0.103,1
189768,360,475,14,2,0.8999999999999999,2.03,0.034,1
189772,320,465,18,1,1.5,1.72,0.101,1
189784,400,400,20,3,2.4,1.21,0.062,1
189786,155,465,12,2,4.5,0.76,0.451,1
189793,285,520,20,1,3.6,2.35,0.578,1
189795,430,490,12,3,4.8,0.89,0.37,1
189808,435,375,12,3,2.1,2.17,0.23,1
189809,315,425,18,3,4.5,2.23,0.461,1
189823,360,535,18,2,4.2,0.84,0.169,1
189824,195,450,12,2,2.7,1.31,0.287,1
189828,455,440,16,2,3.3,2.05,0.389,1
189830,155,460,18,2,3.9,0.79,0.174,1
189833,370,390,18,2,1.5,2.2,0.08,1
189853,465,510,14,3,3.6,2.44,0.407,1
189856,210,370,20,1,2.4,2.15,0.35,1
189858,195,435,18,2,2.1,1.58,0.105,1
189863,335,580,18,3,2.7,1.52,0.079,1
189870,470,545,16,2,3.0,0.94,0.117,1
189871,460,490,12,2,3.0,1.93,0.466,1
189874,165,565,18,2,1.7999999999999998,0.89,0.032,1
189887,300,505,12,2,2.7,1.62,0.309,1
189894,425,450,14,3,1.7999999999999998,1.42,0.068,1
189895,405,495,12,3,4.2,0.55,0.174,1
189901,200,430,18,3,1.5,2.04,0.049,1
189904,315,365,12,2,1.5,2.47,0.206,1
189916,335,550,20,2,4.5,0.97,0.179,1
189920,140,445,18,2,4.2,1.48,0.398,1
189923,230,385,16,2,3.9,2.37,0.755,1
189931,235,375,18,1,4.2,0.84,0.495,1
189939,465,570,20,3,4.5,0.63,0.075,1
189943,385,500,14,1,1.2,2.23,0.124,1
189944,190,460,16,2,1.2,2.12,0.053,1
189953,185,515,14,3,2.7,1.29,0.126,1
189957,270,360,12,3,3.3,0.78,0.219,1
189961,245,450,12,2,3.6,1.75,0.676,1
189964,140,475,20,3,5.4,0.81,0.205,1
189978,185,450,20,3,1.7999999999999998,1.58,0.045,1
189984,275,475,14,1,3.9,1.4,0.876,1
189986,270,575,16,3,2.1,1.08,0.043,1
189989,190,380,12,1,1.2,0.87,0.089,1
189990,295,475,14,1,3.0,1.01,0.373,1
190010,380,560,16,3,4.2,1.06,0.171,1
190011,270,390,16,2,3.3,0.55,0.122,1
190012,165,555,18,1,2.4,0.86,0.109,1
190014,345,520,20,2,4.5,1.6,0.314,1
190018,340,595,14,2,2.7,2.27,0.271,1
190022,480,430,16,2,3.3,2.12,0.412,1
190028,360,555,20,3,1.5,1.81,0.025,1
190033,330,470,20,1,1.2,1.01,0.031,1
190038,385,405,20,1,3.0,1.28,0.285,1
190041,370,425,16,1,3.3,2.16,0.84,1
190050,385,595,18,2,1.2,2.32,0.034,1
190052,455,475,18,2,3.0,2.28,0.264,1
190057,250,445,12,3,3.6,2.05,0.543,1
190058,295,560,20,2,5.4,2.26,0.594,1
190060,445,495,14,2,3.3,1.48,0.319,1
190076,485,585,16,1,5.4,0.71,0.523,1
190104,470,380,14,2,0.8999999999999999,1.54,0.033,1
190107,420,415,20,1,3.9,1.31,0.479,1
190109,360,475,20,3,2.4,1.29,0.055,1
190110,465,385,14,3,2.1,2.17,0.167,1
190135,390,585,20,2,2.7,0.56,0.034,1
190137,360,370,12,2,3.6,1.49,0.703,1
190138,420,535,20,3,3.6,0.59,0.049,1
190142,410,435,20,3,5.1,1.48,0.311,1
190145,220,555,20,1,4.2,2.08,0.654,1
190148,145,600,14,1,1.2,2.3,0.108,1
190150,485,480,14,2,2.7,1.91,0.284,1
190158,320,560,12,3,6.0,1.64,0.933,1
190164,480,525,20,2,1.5,2.39,0.051,1
190167,175,505,18,3,5.4,0.92,0.24,1
190169,335,385,18,3,1.7999999999999998,2.27,0.084,1
190170,235,360,12,3,3.9,0.56,0.221,1
190176,370,505,18,1,2.4,1.13,0.154,1
190177,235,400,12,1,0.8999999999999999,2.0,0.108,1
190196,465,590,14,2,3.0,1.41,0.208,1
190206,350,400,14,3,4.5,1.05,0.362,1
190209,490,535,16,2,1.7999999999999998,1.44,0.066,1
190212,150,405,18,2,4.2,0.66,0.197,1
190216,370,520,12,3,5.1,2.2,0.974,1
190219,450,475,16,3,2.7,1.62,0.128,1
190236,285,390,12,3,5.1,1.29,0.787,1
190240,480,440,12,1,3.9,0.59,0.535,1
190244,155,375,16,3,5.4,0.76,0.354,1
190257,495,410,16,3,1.7999999999999998,1.51,0.062,1
190274,490,535,12,2,3.6,1.76,0.557,1
190276,375,525,18,3,1.7999999999999998,0.55,0.014,1
190277,470,520,20,3,2.7,1.91,0.091,1
190283,255,565,18,3,3.6,1.0,0.097,1
190284,220,410,14,2,2.4,0.71,0.102,1
190287,175,455,16,2,3.3,1.94,0.374,1
190292,170,575,12,2,3.9,1.58,0.558,1
190293,450,540,20,3,1.5,0.76,0.011,1
190297,455,555,18,1,2.1,2.01,0.189,1
190301,290,495,12,3,2.7,1.43,0.189,1
190304,370,465,14,3,4.2,1.22,0.309,1
190307,140,525,20,1,4.5,2.31,0.91,1
190315,195,445,18,1,5.1,0.93,0.673,1
190328,260,425,16,3,3.0,1.87,0.215,1
190329,155,360,12,3,3.9,1.36,0.556,1
190347,335,440,16,2,3.0,1.93,0.306,1
190353,295,360,18,2,2.7,0.99,0.13,1
190357,410,470,18,2,3.0,1.55,0.182,1
190359,220,595,16,2,2.4,0.79,0.059,1
190361,325,400,16,3,4.5,2.39,0.65,1
190365,360,395,16,2,3.9,1.6,0.482,1
190373,495,540,20,2,1.5,1.06,0.022,1
190375,490,510,14,3,1.2,2.42,0.045,1
190376,260,425,14,3,2.1,1.45,0.103,1
190383,310,465,16,1,3.0,0.77,0.225,1
190384,235,580,14,2,1.7999999999999998,1.66,0.091,1
190385,300,355,12,1,1.5,1.65,0.279,1
190386,145,565,14,3,2.7,1.57,0.141,1
190388,450,475,16,2,0.8999999999999999,1.81,0.023,1
190394,260,570,18,2,2.7,1.34,0.105,1
190395,145,545,16,2,6.0,1.81,0.953,1
190397,150,505,18,2,3.3,1.84,0.26,1
190404,195,580,14,3,5.1,1.63,0.495,1
190406,280,495,14,2,3.6,1.35,0.35,1
190412,460,385,18,3,5.1,1.57,0.453,1
190416,305,570,16,1,1.7999999999999998,0.62,0.053,1
190417,485,390,14,3,3.3,2.14,0.401,1
190420,280,430,16,3,2.4,1.19,0.086,1
190424,340,455,20,1,4.5,1.07,0.473,1
190428,455,450,12,1,1.5,1.76,0.231,1
190433,375,395,16,1,1.2,1.92,0.107,1
190434,215,445,14,3,3.9,1.91,0.453,1
190440,180,555,20,2,1.7999999999999998,2.24,0.069,1
190441,205,575,12,3,3.0,1.34,0.188,1
190445,445,565,16,3,2.1,0.83,0.033,1
190449,435,525,20,3,5.4,2.28,0.43,1
190455,490,370,14,2,2.1,1.04,0.124,1
190457,210,450,18,2,1.2,0.51,0.011,1
190467,315,495,16,2,2.7,1.18,0.133,1
190477,385,360,14,2,3.0,2.48,0.625,1
190483,150,490,18,2,3.6,1.54,0.268,1
190485,460,590,14,3,3.9,1.17,0.196,1
190490,490,530,18,3,3.0,1.12,0.078,1
190494,465,410,18,3,3.0,1.29,0.12,1
190495,370,590,12,1,1.7999999999999998,1.87,0.266,1
190496,190,415,14,3,1.2,2.18,0.054,1
190499,335,475,20,1,1.2,0.8,0.024,1
190500,285,410,20,2,5.4,2.35,0.887,1
190507,305,490,20,1,1.5,1.45,0.066,1
190508,395,430,16,3,4.2,0.51,0.11,1
190511,260,510,20,3,6.0,1.75,0.443,1
190514,440,510,20,1,2.4,1.49,0.164,1
190522,425,395,16,1,3.3,0.56,0.235,1
190523,145,365,18,3,3.3,0.92,0.143,1
190524,415,370,18,2,4.2,0.54,0.163,1
190535,395,465,14,2,5.1,0.91,0.502,1
190536,430,475,14,3,3.0,1.15,0.144,1
190546,390,575,16,2,3.9,2.29,0.456,1
190547,210,395,16,1,0.8999999999999999,1.26,0.04,1
190558,250,590,18,2,5.7,0.88,0.298,1
190559,485,580,12,3,3.9,1.56,0.358,1
190563,150,550,14,2,4.2,0.72,0.234,1
190566,325,445,18,3,0.8999999999999999,1.98,0.015,1
190568,440,505,18,3,4.2,0.93,0.134,1
190572,255,595,16,3,5.7,0.89,0.252,1
190574,215,380,12,1,2.4,0.81,0.328,1
190576,425,395,18,3,3.6,0.61,0.086,1
190581,195,360,16,1,3.3,2.0,0.953,1
190594,450,375,20,3,4.5,0.61,0.118,1
190595,335,520,14,3,2.7,1.71,0.159,1
190596,450,565,16,1,4.2,1.72,0.797,1
190599,440,415,20,3,3.3,0.78,0.072,1
190603,220,505,14,3,1.7999999999999998,0.6,0.026,1
190608,275,460,12,2,1.5,2.14,0.14,1
190610,380,555,14,2,4.5,0.98,0.348,1
190614,320,365,20,3,5.1,2.44,0.653,1
190618,175,385,16,2,3.6,1.23,0.342,1
190623,455,595,14,2,1.7999999999999998,0.84,0.044,1
190631,385,380,14,3,5.1,0.86,0.401,1
190634,160,460,20,3,5.7,2.42,0.689,1
190637,460,575,20,1,1.7999999999999998,1.9,0.103,1
190640,165,550,12,2,3.6,1.73,0.547,1
190642,390,585,16,3,1.2,2.21,0.028,1
190659,245,585,18,2,3.9,1.14,0.182,1
190660,430,540,12,3,3.3,1.52,0.27,1
190675,340,545,16,2,0.8999999999999999,0.55,0.006,1
190677,260,405,12,2,2.1,0.78,0.115,1
190681,490,470,14,3,3.0,1.51,0.191,1
190684,145,570,20,3,2.7,1.96,0.097,1
190688,205,380,20,2,1.5,2.37,0.079,1
190692,350,430,16,1,3.6,1.49,0.682,1
190694,415,400,14,2,3.3,1.32,0.358,1
190695,345,570,12,3,4.8,1.42,0.506,1
190711,420,455,20,2,1.2,0.69,0.011,1
190724,350,490,14,1,4.8,0.76,0.694,1
190727,230,590,20,3,3.3,0.8,0.052,1
190730,420,550,14,1,4.2,0.78,0.482,1
190731,320,405,16,1,1.5,1.98,0.168,1
190733,230,495,16,3,2.1,1.1,0.053,1
190742,290,500,16,1,4.5,1.41,0.86,1
190756,395,395,20,2,2.1,2.17,0.126,1
190768,230,380,20,3,3.6,0.85,0.114,1
190774,270,480,18,1,3.9,2.43,0.933,1
190775,450,465,16,3,1.7999999999999998,2.4,0.086,1
190776,220,545,20,2,5.7,1.71,0.528,1
190779,210,495,14,1,2.7,2.16,0.623,1
190782,415,495,14,2,4.5,2.47,0.99,1
190784,230,555,18,2,4.8,1.45,0.374,1
190792,320,545,14,2,5.4,1.03,0.54,1
190795,360,405,20,1,3.3,2.31,0.624,1
190797,290,395,18,1,3.3,0.74,0.252,1
190805,295,360,18,3,3.3,1.9,0.26,1
190808,480,475,20,2,4.8,1.33,0.323,1
190810,430,570,12,2,0.8999999999999999,1.58,0.029,1
190812,390,505,14,2,2.1,0.82,0.07,1
190814,180,425,18,2,3.9,1.56,0.37,1
190816,415,530,14,2,3.3,2.29,0.459,1
190821,295,570,16,3,4.2,1.99,0.319,1
190829,345,430,18,2,5.1,1.85,0.7,1
190834,230,465,20,1,4.2,1.32,0.504,1
190835,270,530,14,2,1.5,2.37,0.099,1
190837,400,565,20,2,5.7,1.68,0.479,1
190843,280,455,16,2,2.4,1.08,0.107,1
190847,150,535,14,2,5.1,0.96,0.473,1
190848,230,360,12,1,2.1,1.11,0.365,1
190849,265,485,12,1,1.7999999999999998,1.24,0.217,1
190851,370,450,18,1,3.9,0.63,0.257,1
190855,155,555,12,3,4.8,1.7,0.646,1
190859,455,370,18,3,3.6,1.3,0.196,1
190861,275,390,20,2,1.5,1.33,0.041,1
190862,150,530,12,3,4.2,2.15,0.659,1
190875,480,545,12,3,1.5,1.35,0.049,1
190879,215,355,16,2,5.1,1.15,0.693,1
190880,225,405,16,3,5.4,0.86,0.344,1
190881,430,505,20,1,4.2,2.35,0.802,1
190882,400,520,18,3,4.2,1.68,0.236,1
190883,385,540,16,3,5.1,2.48,0.612,1
190884,410,455,18,2,2.7,1.81,0.179,1
190887,140,415,18,3,3.0,1.46,0.158,1
190892,335,380,14,1,3.0,0.55,0.258,1
190893,350,530,12,1,4.2,1.09,0.945,1
190894,395,570,18,1,3.9,1.92,0.607,1
190897,140,590,16,1,1.5,0.52,0.03,1
190903,495,365,12,2,3.3,1.82,0.726,1
190909,230,385,16,2,1.5,1.67,0.079,1
190912,220,355,14,1,1.5,1.41,0.18,1
190913,465,495,16,2,1.7999999999999998,1.83,0.091,1
190941,240,595,20,2,3.3,1.48,0.138,1
190943,340,470,14,1,2.4,1.92,0.458,1
190946,460,395,12,3,3.6,0.74,0.218,1
190948,330,465,14,1,3.3,1.94,0.886,1
190952,460,460,20,1,1.5,1.8,0.087,1
190953,345,450,18,1,4.2,0.84,0.399,1
190956,405,505,12,2,4.8,1.03,0.618,1
190957,265,420,16,2,2.4,1.09,0.118,1
190958,165,460,12,3,3.0,2.2,0.4,1
190960,280,390,20,2,1.5,1.43,0.044,1
190966,380,505,20,1,1.2,0.7,0.02,1
190969,210,595,12,3,1.5,1.98,0.067,1
190975,235,520,20,2,4.8,0.58,0.133,1
190980,365,395,20,1,3.0,0.82,0.188,1
190984,220,505,20,3,5.4,2.31,0.491,1
190990,160,460,12,3,4.8,1.84,0.859,1
190996,400,400,18,2,1.2,1.96,0.044,1
190997,480,570,14,2,5.4,1.89,0.936,1
191001,230,545,12,2,4.2,1.72,0.739,1
191014,375,365,18,1,1.5,1.3,0.099,1
191015,425,435,20,1,4.2,1.52,0.611,1
191019,340,470,20,2,3.6,2.07,0.292,1
191020,265,575,20,1,2.7,1.3,0.161,1
191022,475,475,16,1,3.9,1.98,0.95,1
191050,225,600,16,2,3.9,1.65,0.32,1
191054,445,545,16,1,2.7,2.35,0.467,1
191055,470,375,18,1,3.0,2.23,0.655,1
191059,335,490,18,3,6.0,2.42,0.751,1
191060,165,450,16,3,1.7999999999999998,1.28,0.052,1
191062,240,465,20,1,5.1,1.29,0.725,1
191064,150,465,18,2,4.2,1.21,0.306,1
191079,255,450,18,1,1.5,1.58,0.096,1
191086,400,480,12,3,3.3,1.9,0.383,1
191094,245,495,14,2,1.5,1.4,0.063,1
191098,150,600,18,3,1.5,2.42,0.041,1
191100,380,485,20,2,3.0,0.96,0.09,1
191109,175,470,18,1,1.5,0.72,0.043,1
191112,495,435,16,2,4.8,1.48,0.6,1
191118,260,475,12,1,3.9,1.05,0.884,1
191128,325,415,18,1,4.5,0.53,0.316,1
191129,240,570,16,1,1.7999999999999998,1.13,0.096,1
191148,465,380,14,2,2.1,2.28,0.264,1
191166,375,380,16,3,5.4,1.57,0.645,1
191168,270,600,18,1,2.4,1.54,0.176,1
191171,145,570,18,3,4.5,2.08,0.335,1
191172,485,580,20,3,2.7,1.37,0.057,1
191176,490,485,20,3,3.0,0.86,0.054,1
191179,270,390,18,3,4.5,1.92,0.448,1
191184,380,570,14,3,1.2,0.84,0.014,1
191186,295,440,16,1,2.4,1.86,0.37,1
191193,215,405,14,2,1.5,1.48,0.084,1
191198,295,445,18,1,4.2,0.69,0.333,1
191208,445,460,16,3,5.7,2.19,0.8,1
191209,360,490,18,3,2.7,1.23,0.077,1
191211,180,455,16,2,1.2,0.69,0.018,1
191214,460,560,16,1,4.2,1.09,0.509,1
191222,335,480,18,3,3.3,0.67,0.064,1
191239,290,425,14,3,5.4,0.51,0.239,1
191240,400,545,12,1,3.0,2.03,0.872,1
191241,260,495,20,2,1.7999999999999998,1.61,0.055,1
191245,225,560,14,2,3.3,0.67,0.129,1
191256,465,555,20,3,2.1,1.12,0.03,1
191262,410,510,16,2,1.5,1.79,0.06,1
191263,440,390,14,2,2.1,1.52,0.171,1
191279,255,425,20,2,2.1,1.04,0.057,1
191282,325,395,18,2,3.9,1.54,0.377,1
191283,395,570,12,3,3.6,1.86,0.372,1
191287,165,385,18,2,4.2,1.13,0.354,1
191291,220,355,20,3,2.1,1.93,0.098,1
191297,425,370,20,3,3.6,0.9,0.114,1
191301,365,520,14,2,3.9,1.37,0.393,1
191302,420,580,20,3,1.5,1.12,0.015,1
191306,205,475,12,1,1.2,1.58,0.126,1
191311,210,520,16,1,0.8999999999999999,2.35,0.055,1
191319,325,555,12,2,4.5,1.16,0.556,1
191332,220,495,20,1,3.0,0.66,0.12,1
191336,165,390,14,3,5.7,0.63,0.382,1
191342,350,445,12,2,5.1,0.76,0.591,1
191345,310,575,12,3,2.4,2.05,0.182,1
191347,410,590,20,3,0.8999999999999999,0.77,0.004,1
191348,360,395,20,2,4.8,1.31,0.4,1
191350,260,375,16,2,3.9,1.84,0.599,1
191352,470,540,18,3,5.4,1.72,0.379,1
191357,370,545,20,2,4.8,0.82,0.173,1
191366,275,530,20,3,4.2,1.07,0.126,1
191371,350,495,14,3,2.4,1.89,0.146,1
191377,250,510,14,3,2.1,1.11,0.065,1
191380,260,435,16,3,4.2,0.92,0.202,1
191389,305,395,14,1,1.5,1.61,0.181,1
191397,425,490,14,2,3.6,2.01,0.521,1
191400,150,435,18,3,1.5,1.89,0.047,1
191405,425,430,18,2,3.0,1.87,0.242,1
191408,465,570,20,2,0.8999999999999999,1.77,0.012,1
191412,430,405,18,1,3.6,1.07,0.416,1
191413,370,540,20,3,3.6,1.75,0.144,1
191414,495,550,12,3,2.1,1.79,0.126,1
191420,260,495,14,2,2.1,2.01,0.178,1
191423,390,405,16,2,1.7999999999999998,2.28,0.142,1
191424,255,385,12,3,2.1,1.57,0.166,1
191425,315,355,20,3,4.8,1.54,0.379,1
191428,170,560,16,1,3.0,0.63,0.154,1
191429,440,485,14,2,3.6,2.15,0.563,1
191439,175,580,16,2,2.1,1.92,0.114,1
191454,255,555,12,2,3.0,1.85,0.396,1
191458,475,380,16,3,4.8,1.91,0.611,1
191460,480,360,14,2,4.8,1.12,0.718,1
191461,195,565,12,3,2.7,0.69,0.08,1
191465,165,560,20,1,3.6,1.89,0.439,1
191470,200,440,18,1,1.5,2.4,0.152,1
191473,320,580,16,2,2.7,0.65,0.062,1
191478,145,455,14,3,1.2,0.73,0.017,1
191481,375,485,18,2,1.7999999999999998,0.92,0.038,1
191499,215,395,16,3,3.6,2.36,0.435,1
191501,410,400,12,3,4.5,1.06,0.483,1
191503,280,360,12,2,3.0,1.95,0.663,1
191504,420,495,18,2,4.2,0.56,0.122,1
191510,330,485,14,1,2.7,2.2,0.643,1
191517,400,550,20,2,4.5,0.8,0.146,1
191531,455,500,18,2,3.0,1.88,0.206,1
191533,315,515,18,3,1.7999999999999998,0.65,0.017,1
191536,155,485,14,3,3.3,1.16,0.184,1
191537,190,540,20,3,2.4,0.89,0.035,1
191538,190,575,16,3,1.7999999999999998,2.21,0.067,1
191549,180,530,12,3,5.1,1.45,0.648,1
191569,265,395,20,2,3.6,1.92,0.339,1
191577,245,555,20,1,5.1,2.06,0.951,1
191580,345,545,18,1,4.8,1.18,0.594,1
191583,290,405,20,2,2.7,0.67,0.064,1
191587,255,455,18,1,2.7,1.44,0.282,1
191589,215,470,14,2,2.4,1.02,0.126,1
191597,370,505,18,2,1.7999999999999998,2.23,0.088,1
191601,430,435,20,1,1.2,1.6,0.052,1
191609,225,375,20,2,1.5,2.37,0.079,1
191613,410,565,16,3,1.7999999999999998,1.12,0.033,1
191625,260,550,16,3,5.7,0.73,0.226,1
191636,310,590,16,2,4.8,1.9,0.562,1
191643,480,380,20,1,2.1,2.23,0.259,1
191667,310,535,14,3,3.0,0.83,0.093,1
191669,430,535,16,3,5.7,2.36,0.732,1
191680,480,590,16,1,3.3,1.31,0.357,1
191684,490,560,14,2,3.0,2.02,0.314,1
191685,440,385,14,1,2.1,0.82,0.185,1
191687,195,485,14,2,4.5,2.1,0.885,1
191697,215,445,20,1,2.4,0.72,0.095,1
191704,225,560,14,1,2.7,2.17,0.548,1
191709,320,365,18,1,3.6,0.88,0.388,1
